brand_logo_id,brand_name_kr,brand_name_en,related_brands,insta_channel_id
159627,"생활연구소 크린랩","생활연구소 크린랩",미래인,NULL
159631,가마치통닭,NULL,NULL,NULL
159737,FC온라인,FC온라인,NULL,NULL
159850,"해시박스 몬스터","해시박스 몬스터",,NULL
160074,이너시그널,이너시그널,,NULL
160114,웰247,well247,,NULL
160242,레이싱마스터,RacingMaster,NULL,NULL
160304,보험개발원,NULL,실손24,NULL
160317,실버앤블러드,SilverAndBlood,NULL,NULL
160329,패칫,patchit,NULL,NULL
160416,메즈머링,Mesmering,NULL,NULL
160434,도미나스,NULL,NULL,NULL
160625,트라몬,Tramon,NULL,NULL
160904,필스너우르켈,"Pilsner Urquell Korea",NULL,NULL
160909,"APEC 2025 KOREA","APEC 2025 KOREA",,NULL
160948,에이스크래프트,ACECRAFT,NULL,NULL
160992,"톡이즈 Talkis","톡이즈 Talkis",NULL,NULL
161041,"이스턴 크루즈","이스턴 크루즈",,NULL
161066,"꼬끼오 알람",NULL,NULL,NULL
161067,앤닥터,ndoctor,NULL,ndoctor_official
161068,"오미베리 스파클링",NULL,NULL,NULL
161069,웰스앤헬스,NULL,NULL,NULL
161070,갓잇,"GOD EAT",NULL,NULL
161071,라스트워,"Last War:Survival Game",NULL,NULL
161072,핫셀블라드,Hasselblad,NULL,NULL
161073,판다VPN,NULL,NULL,NULL
161074,베러밀,bettermeal,NULL,NULL
161100,카캠,Carcam,NULL,NULL
161104,"수 한약",thesoo,"이정재공진단,  수공진단,  수경옥고,  공진단 수",NULL
161195,씨아트,SeaArt,NULL,NULL
161447,"풀리 FULLY","풀리 FULLY",NULL,NULL
161729,열린책들,NULL,NULL,NULL
161730,브레이,BRAYE,NULL,braye.official
161731,"케이스위스 코리아","K·SWISS KOREA",NULL,NULL
161733,"청라 SK V1 지식산업센터",NULL,NULL,NULL
161734,"안전가옥 출판",Safehouse,NULL,NULL
161773,동작구청,NULL,NULL,NULL
161775,아키사케,"AKI SAKE",NULL,akisake_official
161776,아마켓돈,NULL,NULL,NULL
161777,"카이트 카라반",NULL,사이버카라반,NULL
161778,헤넬,NULL,NULL,NULL
161779,프롬리에,fromrier,NULL,NULL
161780,굿대디,NULL,NULL,NULL
161885,아이보들,iBodle,남유네,NULL
161886,베리아워,veryhour,남유네,NULL
161928,위바이옴,위바이옴,,NULL
161939,아윌미백,iwillmeback,NULL,iwillmeback
161940,닥터오앤,Dr.ON,NULL,NULL
161941,엣프터,8fter,라라트렁크,NULL
161942,타임스프레드,NULL,NULL,NULL
161943,라이필,lifill.,더마콜라겐,NULL
162055,Ülker,Ülker,,NULL
162071,tamz,tamz,탐즈,NULL
162166,렌트리,rentre,NULL,NULL
162167,우리자산운용,"Woori Asset Management",NULL,NULL
162249,그릭베리,"Greek Berry",NULL,greekberry_official
162293,스탁사인,Starksein,NULL,NULL
162294,듀베티카,"Duvetica Official",NULL,NULL
162341,린다이어트,"Lean Diet",NULL,NULL
162369,웰더마,WellDerma,NULL,NULL
162388,럭키클로버,"LUCKY CLOVER","원더라이너,  아르타슘,  W밸런스",NULL
162389,데일리어니언,Dailyonion,NULL,dailyonion_official
162406,이더앤,Eitherand,NULL,eitherand_official
162477,스타라이크,Starlike,NULL,starlike.official
162524,케라좀,Kerasom,NULL,NULL
162566,연운,연운,NULL,NULL
162594,SK가스,NULL,NULL,NULL
162619,캐츠잉글리시,NULL,NULL,NULL
162804,LG프라엘,"LG Pra.L",프라엘,lg_pral.official
162886,블록블라스트,BlockBlast,NULL,NULL
163350,인뮤,inmr,NULL,NULL
163351,엔젤앤비,Angel&Bee,NULL,NULL
163352,루아센시아,Luassencia,NULL,NULL
163409,"리니지 클래식","리니지 클래식",NULL,NULL
163565,두근두근타운,두근두근타운,,NULL
163578,지식재산처,지식재산처,,NULL
163690,dcamp,dcamp,NULL,NULL
163717,비클리닉스,b.clinicx,NULL,b.clinicx_official
163718,유시몰,EUTHYMOL,NULL,euthymol.official
163721,홈스타,Homestar,NULL,homestar_official_lg
163722,자연퐁,Jayeonpong,NULL,jayeonpong_official
163723,베비언스,Babience,NULL,babience.official
163724,메소드,"Method Korea",NULL,methodkorea
163725,"시리우스 윌","SIRIUS WILL",NULL,siriuswill_official
163726,온바디,ONBODY,"온부기,  온바로",NULL
163727,그놈은드래곤,NULL,NULL,NULL
163728,펫트루,PETRUE,NULL,NULL
163729,OpenAI,OpenAI,"챗지피티,  ChatGPT",NULL
163730,팔오일오,8515_balance,NULL,8515_balance
163731,"제이픽스 ",jpix,NULL,NULL
163732,서울양조장,NULL,NULL,NULL
163733,모두의주차장,NULL,NULL,moduparking
163734,레푸스,REFUSS,NULL,NULL
163735,아리수,Arisu,NULL,NULL
163736,리빙바웃,Livingbout,NULL,living_bout_official
163737,그로서리서울,"Grocery Seoul",NULL,groceryseoul
163738,아임인,imin,NULL,NULL
163739,에그테크코리아,"Egg Tech Korea",NULL,NULL
163740,에이센트,a.scent,NULL,NULL
163741,헤임타,HEIMTA,NULL,NULL
163742,부엉이산장,NULL,NULL,NULL
163743,와일드무어,"Wildmoor Whisky",NULL,NULL
163744,중앙해장,JOONGHAE,NULL,NULL
163745,플라우드,Plaud,NULL,NULL
163746,튜나타임,"TUNA TIME",NULL,NULL
163747,멍슬립,"Mung Sleep",NULL,NULL
163776,"K2 Safety","K2 Safety",NULL,NULL
163799,엔보우,NBOW,NULL,NULL
163800,본셉,BONCEPT,NULL,NULL
163804,비바이아,VIVAIA,NULL,vivaia_official
163805,더멜라,Dermela,NULL,dermela.official
163807,젠스파크,Genspark,NULL,NULL
163808,쿡생,"COOK SAENG",NULL,NULL
163809,웰콩,wellkong,NULL,NULL
163810,"삼국지 전략판",NULL,NULL,NULL
163811,데피니브,DEFINIV,NULL,NULL
163812,하이오커피,NULL,NULL,NULL
163813,우대포,Woodaepo,NULL,woodaepo_official
163814,만배아리랑,manbae,박만배아리랑보쌈,manbae_official
163815,에이징크래프트,agingcraft,NULL,aging.craft
163816,치킨렉,NULL,NULL,chickenleg.official
163817,지미존스,"Jimmy John's Korea",NULL,NULL
163818,스카이랩스,"Sky Labs",카트비피,NULL
163819,"판도라 다이어트",NULL,NULL,NULL
163820,타이니원더,"Tiny Wonder",NULL,tinywonder_xoxo
163821,인플롭,NULL,인플핏,_inflov_
163822,마망뜨,Mamangtte,NULL,mamangtte_cosmetic
163823,한국고려삼,NULL,진한삼,NULL
163824,고추명가,NULL,NULL,NULL
163825,코페르,KOPHER,NULL,NULL
163826,일흥제약,NULL,심혈보,NULL
163898,돌산등대집,NULL,NULL,dolsanhouse
163899,밥풀릭스,NULL,NULL,NULL
163900,더런더너마카오,NULL,NULL,the_londoner_macao
163901,웰핏,NULL,스웻온,NULL
163902,옥토끼우주센터,"OKTOKKI SPACE CENTER",NULL,NULL
163903,오늘수거,NULL,NULL,NULL
163904,싸다보카,NULL,NULL,NULL
163905,심쿵삼국지,NULL,NULL,NULL
163987,엑소프록실,Exoproxyl,NULL,exoproxyl
164098,"크랙 Crack","크랙 Crack",NULL,NULL
164105,미세키서울,misekiseoul,NULL,NULL
164107,통영숙수,"Tongyeong Chef",NULL,tongyeongchef.official
164108,쿠우쿠우,NULL,NULL,NULL
164109,고기중독,NULL,NULL,NULL
164110,약재도감,NULL,NULL,NULL
164111,31건어물,NULL,NULL,NULL
164112,메이필드호텔,"Mayfield Official",NULL,NULL
164113,살맛나네,NULL,NULL,NULL
164114,도선가,NULL,NULL,dosunga.official
164115,스카이워크,Skywork,NULL,NULL
164116,청담어학원,NULL,NULL,NULL
164117,펠리칸솝,NULL,NULL,NULL
164118,소스코,NULL,"서울소스 1991",NULL
164119,핀브,FINV,,NULL
164120,티엘라,TIELA,NULL,NULL
164121,건담닭,Gundamdak,"직화 닭다리살",gundamdak
164286,아트니스,NULL,NULL,NULL
164287,창작과비평,NULL,NULL,NULL
164288,시대인재,NULL,NULL,NULL
164289,"모던 국밥",NULL,모던돼지국밥,NULL
164290,슈퍼크리스피,NULL,NULL,NULL
164291,글로우비,NULL,NULL,NULL
164292,나노네추럴,NANONATURAL,,NULL
164293,쿠자,KOOZA,NULL,NULL
164294,디얼,DEAR,NULL,NULL
164295,칸도럽,Candorlov,NULL,NULL
164296,"할머니의 부뚜막",NULL,NULL,NULL
164297,으뜸스시,NULL,NULL,NULL
164298,"힐스테이트 더 운정",NULL,NULL,NULL
164299,베르지아,NULL,NULL,kjtrade
164300,계근상,NULL,NULL,gyegeunsang_official
164301,디퍼,DPPR,NULL,dppr_official
164302,떠기다방,NULL,NULL,tteogi.coffee_official
164303,오미베리,omiberry,,omiberry
164304,지노큐어,GYNOCURE,NULL,NULL
164305,크리스프파워,"crisp power",,crisp.power
164307,웨어엑스,"WHERE X",NULL,NULL
164308,바이브레이트,vibrate,NULL,vibrate_official
164310,쿠플라트,kupplat,NULL,kupplat_kor
164314,ns프로틴,nsprotein,NULL,nsprotein_official
164316,루테카,rooteca,NULL,rooteca_official
164317,이옴,Eiom,NULL,eiom_official
164322,어테이션,ATTATION,NULL,NULL
164324,돌쇠네농산물,NULL,NULL,NULL
164325,잠스트,Zamst,NULL,NULL
164329,키디키디,kidikidi,NULL,NULL
164335,포셰리,forcheri,NULL,forcheri_official
164337,"무신사 스탠다드 뷰티","musinsa standard beauty",NULL,musinsa_standard_beauty
164342,깃든,gitden,NULL,gitden_official
164346,디에이이펙트,"da effect",NULL,da.effect_official
164347,라쿠치,lacucchi,NULL,lacucchi_official
164350,리딩게이트,readinggate,NULL,readinggate_official
164352,바디앤,bodyand,NULL,bodyand_official
164357,칼로,calodiet,NULL,calodiet_official
164365,교원웰스,wells.story,NULL,wells.story
164371,케이부스터,kbooster,NULL,kbooster.kr
164372,코이터널,coeternal,NULL,coeternal_official
164375,샤오마라,xiaomala,NULL,xiaomala_official
164376,"유제이티 올라이드","UJT allride",NULL,ujt_allride
164377,blip,blip,NULL,blip_net
164378,매경출판,mkpublishing,NULL,mkpublishing
164379,라비드,lavid,NULL,la.vid
164380,에델그라운드,edelground,NULL,edelground_official
164381,칠리스,chilis,NULL,chilis
164382,"전통숙성 황실김치찜",hwangsilk,,hwangsilk_official
164383,"마지시모 올리브오일","majisimo olive",NULL,majisimo_olive
164384,에어알로,airalo,NULL,airalo
164385,동광수산,동광수산,NULL,ozzing6339
164386,룡룡마라도원,"ryongryong maradowon",NULL,ryongryong_maradowon
164387,모에솔트,moesalt,NULL,moesalt_official
164388,풍년보감,PNBG,NULL,pnbg.io
164389,"피싱 클래시",fishingclash,NULL,fishingclash_official
164391,셀릭,cellic,NULL,cellicofficial
164392,하이퍼쉘,hypershell,NULL,hypershell_kr
164393,멜브,melv,NULL,melv.kr
164394,꽁피쉐,confiche,NULL,confiche_official
164395,네오메딕스,neomedix,NULL,neomedix_official
164396,"싱글톤 코리아",thesingletonkr,NULL,thesingletonkr
164397,닥터퀘르,"dr quer",NULL,dr.quer_official
164398,"4223 마음센터",4233mind,NULL,4233mind
164399,골드바렐,"gold barrel",NULL,gold_barrel_
164400,"유토피아 간장게장",utopiagange,,utopiagange
164401,파나틱스,fanatics,NULL,fanatics
164402,뭉클,moongklelighting,NULL,moongklelighting_official
164403,토리야,toriya,NULL,yakitori_toriya
164404,당산오돌,odol,NULL,odol0707
164405,이환,NTE,NULL,NULL
164406,노랑우산,noranusan,NULL,noranusan_official
164407,세탁나눔방,세탁나눔방,NULL,NULL
164409,한국송이산삼,songisan,NULL,songisan_kr
164410,큐월드,qworld,NULL,NULL
164411,터프소프,tuff_soap,NULL,tuff_soap
164412,나우케어,nowcare,NULL,nowcare.official
164413,뱅크오브호프,bankofhope,NULL,bankofhope.official/
164414,상트베른하르트,"sanct bernhard",NULL,sanct.bernhard.official
164415,로우라이즈,Lowlize,NULL,NULL
164416,역전할머니맥주,yeokjeonbeer,NULL,yeokjeonbeer_official
164417,서브노티카,subnautica,NULL,subnautica
164418,"DX: 각성자들",dx_awaken,NULL,NULL
164419,미차이,mechai,NULL,mechai_official
164420,메타미디,metamidi,NULL,metamidi_
164421,해링턴,harringtons,NULL,harringtons_korea
164422,WALLHACK,WALLHACK,NULL,NULL
164423,"마누스 AI","Manus AI",,NULL
164424,섬마을사람들,섬마을사람들,NULL,odi7717kmkm
164425,르플렉스,leflex,NULL,NULL
164426,세고텝,"Segotep HQ",NULL,NULL
164427,파일썬,filesun,NULL,NULL
164428,그리닷,greedot,NULL,greedot.official
164429,살반,SALVAN,NULL,NULL
164430,메가칩스,megachips,NULL,megachips_korea
164431,마니커,maniker,NULL,maniker.official
164432,푸르농,purunong,NULL,purunong.official
164433,에델코첸,EDELKOCHEN,NULL,NULL
164434,어퍼,UPPR,NULL,uppr_official
164435,메시,"meshy ai",NULL,meshy.ai
164436,브리쎄,brisse,NULL,brisse_official
164437,플리토,Flitto,NULL,NULL
164804,마라섬,NULL,,NULL
164805,픽디자인,peakdesign,NULL,peakdesign
164806,카니멀라이프,"carnimal life",NULL,carnimal_life
164807,"마이유럽 여행사","myeurope travel",NULL,myeurope_travel
164811,메가하우스,MegaHouse,,NULL
164812,강금옥쭈꾸미,NULL,NULL,NULL
164813,HJ6.5,HJ6.5,NULL,NULL
164814,타임리스,timeless,NULL,NULL
164815,모바,MOVA,NULL,NULL
164816,세이프라이프,SAFELIFE,NULL,NULL
164817,온더셀,"on the cell",NULL,NULL
164818,빅터,victor,NULL,victorsport_korea
164819,아로가,aroga,NULL,NULL
164820,라쿠펀,RAKUFUN,NULL,NULL
164822,바리미,NULL,NULL,NULL
164823,마스크킹,maskking,NULL,maskking__official
164824,알테바흐,altenbach,NULL,altenbach_kr
164825,스킨코딩,skincoding,NULL,NULL
164826,기호,khiho,NULL,khiho_official
164827,트립베드,tripbed,NULL,NULL
164828,다음기술,DAUMTECH,NULL,NULL
164829,조이제이,joyjay,,joyjay_kr
164830,택티컬리스트,TACTICALIST,태즈매니안,NULL
164831,카퍼스트,CarFirst,NULL,NULL
164832,슬라우드,slound,NULL,slound.official
164833,쎌루메,cellume,NULL,cellume_official
164834,믁끄럽,NULL,NULL,NULL
164835,데일리로,dailyro,NULL,dailyro_fresh
164836,토니로렌스,tonylawrence,NULL,tonylawrence_official
164837,벨로,bellot,NULL,5bellot
164838,퓌라,feura,NULL,feura_official
164839,김단단,kimdandan,NULL,kimdandan.official
164840,타베로그,Tabelog,NULL,NULL
164841,리파,refa,,refa_korea
164842,전라도아짐씨,jeolla_do_food,NULL,NULL
164843,계절공기,seasonair,NULL,seasonair_official
164846,"에스테르 랩","ESTER Lab",NULL,NULL
164847,파머시,"Farmacy Beauty",NULL,NULL
164848,rdrd,rdrd,NULL,rdrd_official
164849,세븐데이골드,"sevenday gold",NULL,NULL
164850,카머,karmor,NULL,karmor_helmet
164851,노미아,nomia,NULL,nomia_rug
164852,"써니의 식탁",sunnytable,NULL,sunnytable__official
164853,모노하,monoha,NULL,monoha_official
164854,초이락,choirock,NULL,choirock_official
164855,포이즌,poizonkorea,NULL,poizonkorea_
164856,미누,minu,NULL,minu.uk_official
164858,모이몰른,moimoln,NULL,moimoln
164861,카네이테이,kaneitei,NULL,kaneitei
164863,카푸네,teamcafune,NULL,teamcafune.official
164865,캑터시,cactusy,NULL,cactusy_official
164868,"무신사 스탠다드","musinsa standard",무탠다드,musinsa_standard
164871,새턴버드,saturnbirdcoffee,NULL,saturnbirdcoffee.kr
164873,제로바디,zerobody,NULL,zerobody_official
164875,에이블,able,,able_trike_official
164876,올록담,ollocdam,NULL,ollocdam_official
164881,듀댑,dewdap,NULL,dewdap.official
164884,글라이드,glyde,NULL,glyde.co.kr
164890,네리티아,neritia,NULL,neritia.official
164894,도씨,dossy,NULL,dossy.kr
164896,두리,duri,NULL,duri.official
164900,청년피자,청년피자,,y_manpizza
164911,티핏,tfit,,tfit.korea
164916,워크온바디오프,workonbodyoff,NULL,workonbodyoff
164919,페스룸,pethroom,NULL,pethroom_official
164920,바잇미,"BITE ME",NULL,biteme.co.kr
164921,베베스완,bebeswan,NULL,bebeswan_official
164922,거천푸드,geocheon,NULL,geocheon_official
165097,포트레,portre,,portrekr
165114,로웰,LOWELL,NULL,lowell_official
165116,밀리밀리,MILLIMILLI,NULL,millimilli.official
165118,리앤핏,리앤핏,NULL,NULL
165121,아지크,aziik,NULL,aziik_kr
165123,트위,TWEE,NULL,twee_official
165124,주디앤,"Judy N",NULL,judyn_official
165127,앙또미뇽,AntoMignon,NULL,NULL
165129,하우투키,hautuki,NULL,NULL
165133,마크니,macni,NULL,NULL
165137,캐럿미,"carat me",NULL,NULL
165138,메르베르,MERVERE,NULL,NULL
165144,끌리메,CLLIME,NULL,NULL
165147,숲소리,soopsori,NULL,NULL
165149,벨류엣,valluat,NULL,valluat_official
165151,빅키드,bigkid,NULL,bigkid_korea
165152,아포테,apothe,NULL,apothe_official
165153,오가프,OGARP,NULL,ogarp_
165155,한국경제신문,한국경제신문,NULL,hankyung_bp
165157,디앤에스알,DNSR,NULL,dnsr__official
165159,블루엘리펀트,"BLUE ELEPHANT",NULL,blueelephant.co
165161,에이엠트리,Am:Tree,NULL,NULL
165162,루스프로덕트,"LUTH PRODUCT",NULL,luth_product
165163,마스마룰즈,Masmarulez,NULL,NULL
165165,투슬래시포,"TWO SLASH FOUR",NULL,twoslashfour
165166,펫프렌즈,펫프렌즈,NULL,NULL
165169,유팡,upang,NULL,upang_korea
165170,아토세이프,atosafe,NULL,NULL
165171,퓨레카,Pureka,NULL,pureka.official
165174,유스메뉴,youthmenu,NULL,youthmenu
165175,칙스,CHICKS,NULL,chicks.co.kr
165177,크런틴,Cruntin,NULL,cruntin.kr
165180,글로우,glow,NULL,NULL
165184,올젠,OLZEN,NULL,NULL
165186,마마다움,마마다움,NULL,mamadaum_official
165191,언데이지,UNDAGE,,NULL
165192,경,kyung,NULL,kyung.korea
165193,바로랩,barolab,NULL,barolab.official
165249,해피달링,happydarling,NULL,NULL
165250,닥터프로그램,doctorprogram,NULL,doctorprogram_official
165251,레비온,revion_rx,NULL,revion_rx
165252,포들,podl,NULL,podl.official
165253,리에종드로렌,liaisondeloren,NULL,liaisondeloren
165254,블라우풍트,blaupunkt,NULL,blaupunkt_life.kr
165255,오픈갤러리,opengallery,NULL,opengallery.co.kr
165256,온리추얼,onritual,NULL,onritual.official
165258,더엣지,the_atg,NULL,the_atg_official
165259,어네이즈,anaze,NULL,anaze_official
165260,카사베르디,casaverdi,NULL,casaverdi_of
165261,온슬로,onslo,NULL,onslo___official
165264,오필리,ohpily,NULL,ohpily_official
165267,루온셀,luoncell,NULL,luoncell
165269,멜로스킨,melloskin,NULL,melloskin_kr
165271,아르마일,aremileofficial,NULL,aremileofficial
165272,앤허니,andhoney,NULL,andhoney.korea
165273,에버크린,everclean,NULL,evercleankr
165274,오프라,ofracosmetics,NULL,ofracosmetics_korea
165276,인더스트,INDUST,NULL,indust_seoul
165278,다이클로,DAICLO,NULL,daiclo_official
165281,클린디,cleand,NULL,cleand.kr
165284,쥬베룩,쥬베룩,NULL,juvelook_skin_official
165287,서포트미,"SUPPORT ME",NULL,NULL
165288,세인트프랑,SaintFran,NULL,NULL
165289,네오테리아,NEOTERIA,NULL,NULL
165294,아루네,Arune,NULL,arune_korea
165298,자일렉,ZAELEC,NULL,NULL
165304,그래비티,grabity,NULL,grabity_korea
165308,가쉬,GASH,NULL,gash.official.kr
165309,그린스토어,"GREEN STORE",NULL,NULL
165310,노머,NORMOR,NULL,normor_official
165312,라입,RAIP,NULL,raip_official
165314,래피즈,REPIZ,NULL,NULL
165315,보영만두,boyoung,NULL,NULL
165316,"진도 잇츠","jindo eats",NULL,NULL
165317,페런츠,perents,NULL,perents.official
165318,바디파인,bodyfine,NULL,bodyfine.life
165319,리브비,livb,NULL,livb.official
165320,네이처밴,naturevan,NULL,naturevan_official
165321,카페051,cafe051,NULL,NULL
165322,롤리,rolly,NULL,rolly.wellness
165323,감자밭,gamzabatt,NULL,gamzabatt
165327,1947,"NINETEEN FORTYSEVEN",NULL,1947_official.kr
165328,입술,lipsul,NULL,lipsul__
165329,극소수,kuksosu,NULL,kuksosu
165332,써코니,Saucony,NULL,NULL
165333,스톰,STOM,,stom__official
165337,리스키,RISKY,NULL,riskybeauty_official
165342,에이쁘,AIBB,NULL,aibb_official
165343,옵티젠,optizen,NULL,optizen_official
165344,아웃트리,outree,NULL,NULL
165345,애즈유,asyou,NULL,NULL
165346,옵티박,optibac,NULL,NULL
165347,커피빈,coffeebean,NULL,coffeebean_kr
165351,히디프,HIDIFF,NULL,NULL
165357,한화비전,"Hanwha Vision",NULL,NULL
165358,앨리스앤올리비아,aliceandolivia,NULL,aliceandolivia
165362,댄스온더플로어,danceonthefloor,NULL,danceonthefloor_official
165367,루프,루프온,NULL,loofon_offline
165371,바이닉,BYNIQ,NULL,NULL
165372,베이델리,BEIDELLI,NULL,bei_delli
165375,볼티움,voltium,NULL,voltium.kr
165376,브리즈,브리즈,NULL,breezzsofa_official
165379,씨엘로재이,"cielo jay",NULL,cielo_jay.official
165380,앙투어솔레,"An Tur Solais",NULL,NULL
165381,에이카랩스,"EICA LABS",NULL,NULL
165385,오투온,o2on,NULL,o2on_official
165386,오히어,OHIR,NULL,ohir_kr
165388,웰비오,wellvio,NULL,NULL
165394,캄프,calmf,NULL,NULL
165397,킵유어핏,"KEEP YOUR FIT",NULL,NULL
165398,프로넛,PRONUT,NULL,NULL
165400,시리즈,series;,NULL,byseries_official
165402,에디파이어,Edifier,NULL,NULL
165413,체,che,NULL,che_seoul
165414,비바코리아,vivakorea,NULL,NULL
165415,오드실크,eaudesilk,NULL,eaudesilk
165416,리브나,livna,NULL,livna_kr
165418,하우스오브비,houseofb,NULL,houseofb_official
165420,보예이심,"Voye eSiM",NULL,esim.voye.kr
165421,"etf 베이커리","etf bakery",NULL,etf.bakery_official
165422,"알래스카 오메가",AlaskOmega,오메가스타,NULL
165423,프레이트,fr8ight,NULL,fr8ight
165424,콩카세,concasse,NULL,concasse_official
165425,까사유로,"Casa euro",NULL,NULL
165426,휴브론,hubron,NULL,hubron_official
165427,무제움,MUZEUM,NULL,NULL
165428,하네,hane,NULL,hane_seoul
165429,제이비홈,jbh,NULL,jbh_kitchenlab
165430,이놀로지,innology,NULL,innology_official
165433,판도라,PANDORA,NULL,NULL
165434,엠디스픽,"MD'S PICK",NULL,NULL
165437,육식사관학교,meatacademy,NULL,NULL
165438,어나더파트,anotherpart,NULL,anotherpart_official
165439,중고차부싼카,중고차부싼카,NULL,NULL
165440,포즈닉,pozenic,NULL,pozenic_official
165441,명인명촌,명인명촌,해바랑,NULL
165442,로템버,rotember,NULL,rotember_official
165446,킨즈,keenz,NULL,keenz_lebere
165447,타이거모닝,tigermorning,NULL,tigermorning_official
165449,라니쥬,LANIJU,NULL,laniju_official
165452,매니크,Maenique,NULL,maenique_
165454,알고케어,algocare,NULL,algocare_official
165456,오드그로서,oddgrocer,NULL,oddgrocer
165460,테토,TETO,NULL,teto_objet
165462,아빠식당,아빠식당,NULL,NULL
165463,콜린스,Collins,NULL,NULL
165470,냥쌤,냥쌤,NULL,nyangssaem_official
165473,놈캐리어,NOM,NULL,nom_carrier
165474,포포라보,"PAWPAW LABO",NULL,pawpaw.labo
165476,대라,daera,NULL,NULL
165477,댄프,Danp,,danp_kr
165905,누메,nume,NULL,nume.kr
165907,나오나우,"Nao Now",NULL,NULL
165908,더메디코템,"De Medicotem",NULL,dmtkorea_official
165909,돌레란,dorelan,NULL,dorelan_korea
165911,만두게임즈,"Mandoo Games",NULL,mandoogames
165915,센슬,Sensel,NULL,sensel_beauty
165916,소잉팩토리,"sewing factory",NULL,sewingfactory_official
165918,아토케어,atocare,,NULL
165927,호버에어,HOVERAir,NULL,NULL
165929,이나리온,inarion,NULL,inarion.official
165930,셀버린,cellverine,NULL,cellverine_official
165931,배리웨이,variway,NULL,variway.official
165932,강다짐,kangdajim,NULL,kangdajim_official
165934,엑소드랍,EXODROP,NULL,NULL
165935,에프엠케이,fmk,NULL,fmkbeauty_kr
165937,올데이즈,alldays,아르고나,alldays_original
165939,Klarr,클라,NULL,NULL
165942,노크잇,knockit,NULL,knockit_official
165947,아우린,aurin,NULL,aurin_global
165948,일첩밥상,kor_babsang,NULL,kor_babsang
165954,데켓,Daekket,NULL,daekket_official
165956,백년농가,백년농가,NULL,centuryfarm_official
165957,시스티,Sistie,NULL,sistie_kr
165959,제이엘유,제이엘유,NULL,NULL
165961,케이헬시,khealthy,NULL,khealthylab_official
165964,알레그리,allegri,NULL,allegri_archive
165965,에이오유,AOU,NULL,aoucosmetics
165967,컴프레스포트,compressport,NULL,compressport_kr
165975,트라히어,trahere,NULL,trahere_official
165982,로지킴,"Losy Kim",NULL,losykimyou
165987,"비오레 코리아","Biore Korea",NULL,biore_kr
165988,비클로즈,Bclose,NULL,bclose_official
165989,칠사,Chillsa,,Chillsa.co.kr
165990,마마쿡,mamacook,NULL,mamacook_official
165993,어쎈트,ur'scent,NULL,official_urscent
165996,인젝티어,INJECTIER,NULL,injectier_official
166000,펫테나,Pettena,NULL,NULL
166010,지마켓,G마켓,NULL,gmarket_official
166026,에떼라운지,"ete lounge",NULL,ete_lounge
166027,에스테픽,aesthefic,NULL,NULL
166030,엘녹스,Elnox,NULL,elnox._official
166032,오넛티,"OH NUTTY",NULL,ohnutty.official
166035,오미,Omi,NULL,omi_korea
166039,빌더스,buildus,NULL,buildus_official
166040,신지모루,NULL,NULL,NULL
166041,면식당,면식당,NULL,NULL
166042,엑스지미,XGIMI,NULL,xgimi.korea
166046,끌리젠,kklizen,NULL,kklizen_
166048,퍼센트솔트,percentsalt,NULL,percentsalt
166050,912,912,NULL,912_official
166058,세컨모놀로그,secondmono,NULL,secondmono_official
166059,지피엘,zipiel,NULL,zipiel_kr
166063,라무르,라무르,NULL,lamour_korea
166065,레떼드폴린,"L'été de Pauline",NULL,lete.de.pauline
166067,돈훌리오,donjulio,NULL,donjuliotequila
166068,히어젠,Hearzen,NULL,NULL
166071,셀인펙트,cellinffect,NULL,cellinffect_official
166072,올즈,allz,NULL,NULL
166075,갈란티노,galantino,NULL,galantino_kr
166077,스위트컵,sweetcup,NULL,sweetcup_official
166081,페이퍼라이크,Paperlike,,NULL
166082,쉬바,쉬바,NULL,sheba_korea
166083,"폴로 AI","pollo ai",NULL,polloai_kr
166087,엑시스와이,AXIS-Y,NULL,NULL
166090,르아브,Learve,NULL,learve_official
166094,템퍼,TEMPUR,NULL,tempurkorea
166098,라브리에,labrie,NULL,labrie.official
166099,로다이브,RAWDIVE,NULL,rawdive_official
166106,렉토,recto,NULL,recto_official
166109,제니아테일러,xeniataler,NULL,xeniataler_kr
166113,큐로랩,CUROLAB,NULL,NULL
166114,팜올로지,Pharmology,NULL,pharmology.global
166118,5d5,5d5,NULL,5d5bag
166125,아르토,ARTTO,NULL,artto.co
166127,정직화벌집삼격,jeongjikhwa,NULL,jeongjikhwa_official
166129,유희,youhee,NULL,ouhee.official
166132,바이블리,bybly,NULL,bybly_official
166133,양은이네,양은이네,NULL,NULL
166134,1키로탕수육,1kgofficial,NULL,NULL
166144,메데오,Medeo,NULL,NULL
166145,무아뱅,muahven,NULL,muahven_official
166146,스튜디오앤파르크,studioandparc,NULL,studioandparc_official
166148,알펜무어,"Alpen MOOR",NULL,alpen_moor_1618
166149,라피타,"LA PITTA",NULL,NULL
166150,메디퍼피,"medi puppy",NULL,medipuppy_official
166151,슈어메디,슈어메디,NULL,suremedy_official
166153,브이아이피키드,VIPKid,NULL,vipkid.kr
166155,메디온,MEDION,NULL,medion_official
166156,유네아,EUNEA,NULL,eunea_official
166157,디어오늘,디어오늘,NULL,NULL
166160,태오앤더,teoandthe,NULL,teoandthe_official
166165,누아레모,NOIREMO,NULL,noiremo_official
